a,b,j,H_5,v_2
29,22,9,300672648000,6
29,23,4,538423675200,6
29,23,5,507806798400,6
29,23,6,473795928000,6
29,23,12,238443796800,6
29,24,6,554660124480,6
29,24,8,469165798080,6
29,24,9,423667471680,6
29,25,4,727226009280,6
29,25,5,688568616000,6
29,25,7,598751375040,6
29,25,12,341858024640,6
29,26,7,694729103040,6
29,26,8,639134193600,6
29,26,9,581289710400,6
29,27,4,961859707200,6
29,27,5,913863124800,6
29,27,6,860228424000,6
29,27,12,476136302400,6
29,28,6,985807454400,6
29,28,8,851793912000,6
29,28,9,779539809600,6
29,29,4,1249210226880,6
29,29,5,1190478461760,6
29,29,7,1052872188480,6
29,29,12,646945548480,6
30,0,0,169646400,6
30,0,6,60091200,6
30,0,7,47154240,6
30,0,8,40622400,6
30,1,0,508939200,6
30,1,6,190008000,6
30,1,8,105604800,6
30,1,11,104068800,6
30,2,0,1187524800,6
30,2,2,982872000,6
30,2,5,603086400,6
30,2,8,269115840,6
30,2,10,132120000,6
30,4,2,3683211840,6
30,4,4,2883531840,6
30,4,7,1591141440,6
30,4,10,614710080,6
30,4,12,266207040,6
30,5,1,6729307200,6
30,5,4,4977288000,6
30,5,6,3566721600,6
30,5,7,2877013440,6
30,5,12,522815040,6
30,6,4,8057972160,6
30,6,5,7006478400,6
30,6,6,5924923200,6
30,6,12,991742400,6
30,7,0,16794993600,6
30,7,4,12399172800,6
30,7,8,6259122240,6
30,7,12,1779624000,6
30,8,0,24259435200,6
30,8,6,14052830400,6
30,8,7,11849947200,6
30,8,8,9705528000,6
30,9,0,33963209280,6
30,9,3,28646101440,6
30,9,5,23351791680,6
30,9,6,20413874880,6
30,9,8,14464376640,6
30,10,0,46313467200,6
30,10,2,42308735040,6
30,10,5,32613096000,6
30,10,8,20844801600,6
30,10,10,13522996800,6
30,12,2,74550168000,6
30,12,4,64963569600,6
30,12,7,46446120000,6
30,12,10,27304401600,6
30,12,12,16610616000,6
30,13,4,84513266880,6
30,13,6,69654312000,6
30,13,9,45170671680,6
30,13,12,23451595200,6
30,14,4,108188619840,6
30,14,5,99508207680,6
30,14,6,90070418880,6
30,14,12,32307992640,6
30,15,0,164387361600,6
30,15,4,136534651200,6
30,15,8,90265291200,6
30,15,12,43557877440,6
30,16,0,203066740800,6
30,16,6,144124545600,6
30,16,7,129688104000,6
30,16,8,114767016000,6
30,17,0,248192683200,6
30,17,6,178896772800,6
30,17,8,144004271040,6
30,17,11,91075406400,6
30,18,0,300443774400,6
30,18,2,283177540800,6
30,18,5,238462977600,6
30,18,8,178557624000,6
30,18,10,136050436800,6
30,20,2,406450693440,6
30,20,4,369775828800,6
30,20,7,294570239040,6
30,20,10,207663105600,6
30,20,12,151317080640,6
30,21,1,496404216000,6
30,21,4,439491447360,6
30,21,6,384435892800,6
30,21,7,353240596800,6
30,21,12,186767380800,6
30,22,4,518642923200,6
30,22,5,488934465600,6
30,22,6,455947329600,6
30,22,12,228207672000,6
30,23,0,694702008000,6
30,23,4,608046713280,6
30,23,8,453760776000,6
30,23,12,276287457600,6
30,24,0,805854329280,6
30,24,6,628516946880,6
30,24,7,582772760640,6
30,24,8,534302677440,6
30,25,0,929831918400,6
30,25,3,857879035200,6
30,25,5,778605355200,6
30,25,6,731252203200,6
30,25,8,625174670400,6
30,26,0,1067584795200,6
30,26,2,1021667169600,6
30,26,5,899065627200,6
30,26,8,727228756800,6
30,26,10,597959611200,6
30,28,2,1332206251200,6
30,28,4,1239801420480,6
30,28,7,1044661800000,6
30,28,10,806679576000,6
30,28,12,641386468800,6
30,29,4,1409764731840,6
30,29,6,1273012130880,6
30,29,9,1020899816640,6
30,29,12,744842831040,6
30,30,4,1596645576000,6
30,30,5,1525685313600,6
30,30,6,1446028113600,6
30,30,12,860435231040,6
1,1,7,201600,7
1,1,10,27849600,7
2,0,0,201600,7
2,0,12,238492800,7
2,1,0,604800,7
2,1,8,1411200,7
2,1,11,79171200,7
2,2,0,1411200,7
2,2,8,604800,7
2,2,11,65404800,7
3,0,0,362880,7
3,0,1,201600,7
3,1,0,1088640,7
3,1,1,685440,7
3,1,8,1276800,7
3,1,9,6652800,7
3,2,0,2540160,7
3,2,1,1733760,7
3,2,5,5760,7
3,2,12,167736960,7
3,3,1,3669120,7
3,3,8,40320,7
3,3,9,1814400,7
3,3,12,139259520,7
4,0,0,604800,7
4,0,1,362880,7
4,0,4,17280,7
4,0,6,74880,7
4,1,0,1814400,7
4,1,2,685440,7
4,1,4,86400,7
4,1,11,74678400,7
4,2,0,4233600,7
4,2,1,3024000,7
4,2,8,309120,7
4,2,9,3024000,7
4,2,10,15120000,7
4,3,2,4233600,7
4,3,10,9072000,7
4,4,4,2436480,7
4,4,8,-40320,7
4,4,9,362880,7
5,0,0,950400,7
5,0,1,604800,7
5,1,0,2851200,7
5,1,1,1987200,7
5,1,3,604800,7
5,1,8,1180800,7
5,1,9,6168960,7
5,1,10,23587200,7
5,1,11,73180800,7
5,2,0,6652800,7
5,2,1,4924800,7
5,3,1,10281600,7
5,3,2,7171200,7
5,3,9,881280,7
5,3,10,7344000,7
5,3,11,33264000,7
5,5,3,16732800,7
5,5,6,1353600,7
5,5,10,1814400,7
5,5,11,14256000,7
6,0,1,950400,7
6,0,5,28800,7
6,0,6,86400,7
6,0,7,720000,7
6,1,2,1987200,7
6,1,3,1088640,7
6,1,4,470400,7
6,1,10,23184000,7
6,1,12,192931200,7
6,2,4,1491840,7
6,2,6,86400,7
6,2,11,46569600,7
6,2,12,139708800,7
6,3,0,19958400,7
6,3,12,99792000,7
6,4,0,35925120,7
6,4,5,3918720,7
6,4,7,174720,7
6,4,8,-13440,7
6,4,9,120960,7
6,5,0,59875200,7
6,5,8,40320,7
6,6,0,94089600,7
6,6,2,63504000,7
6,6,7,2160000,7
6,6,8,282240,7
6,6,10,604800,7
6,6,11,6652800,7
7,1,3,1814400,7
7,1,4,881280,7
7,1,5,316800,7
7,1,11,71280000,7
7,1,12,191030400,7
7,3,0,28828800,7
7,3,5,3024000,7
7,3,12,90921600,7
7,4,0,51891840,7
7,4,1,43021440,7
7,5,0,86486400,7
7,5,1,73180800,7
7,5,4,27504000,7
7,5,6,6652800,7
7,6,0,135907200,7
7,6,1,116899200,7
7,7,1,177724800,7
7,7,4,80277120,7
7,7,5,50601600,7
7,7,7,11433600,7
7,7,12,19958400,7
8,1,3,2851200,7
8,2,4,4406400,7
8,2,5,2021760,7
8,2,7,120960,7
8,2,10,11007360,7
8,2,12,127416960,7
8,3,0,40360320,7
8,3,3,17550720,7
8,3,6,2056320,7
8,3,8,40320,7
8,4,0,72648576,7
8,4,1,61117056,7
8,4,8,233856,7
8,4,9,72576,7
8,5,0,121080960,7
8,5,2,83825280,7
8,5,4,42526080,7
8,6,0,190270080,7
8,6,1,165559680,7
8,6,3,105114240,7
8,6,8,2989440,7
8,6,9,397440,7
8,6,10,362880,7
8,6,11,3991680,7
8,7,2,210798720,7
8,7,10,328320,7
8,8,4,188334720,7
8,8,5,129306240,7
8,8,7,41005440,7
8,8,12,11975040,7
9,1,4,2428800,7
9,1,5,1142400,7
9,1,10,22723200,7
9,1,12,188576640,7
9,2,9,1987200,7
9,3,0,55036800,7
9,3,5,8899200,7
9,3,6,3888000,7
9,3,8,201600,7
9,3,11,21456000,7
9,4,0,99066240,7
9,4,1,84389760,7
9,4,8,792960,7
9,4,9,120960,7
9,5,0,165110400,7
9,5,1,143095680,7
9,5,7,8749440,7
9,5,8,2540160,7
9,5,9,362880,7
9,5,10,604800,7
9,6,0,259459200,7
9,6,1,228009600,7
9,6,7,19232640,7
9,7,11,2217600,7
9,9,10,6503040,7
10,0,8,4233600,7
10,0,12,287879040,7
10,1,6,777600,7
10,2,5,5596800,7
10,2,11,38486400,7
10,3,8,604800,7
10,3,12,72489600,7
10,4,1,113742720,7
10,4,4,48862080,7
10,4,8,1975680,7
10,4,9,362880,7
10,5,2,160218240,7
10,5,7,15603840,7
10,5,10,604800,7
10,6,1,306633600,7
10,6,2,259459200,7
10,6,9,3749760,7
10,6,10,777600,7
10,6,11,2851200,7
10,7,4,248803200,7
10,7,8,28506240,7
10,8,5,278160000,7
10,8,8,55305600,7
10,8,12,8553600,7
10,10,6,437788800,7
10,10,11,9475200,7
11,1,7,604800,7
11,2,5,8553600,7
11,2,8,604800,7
11,2,9,1895040,7
11,2,12,114998400,7
11,3,8,1411200,7
11,3,12,68227200,7
11,5,4,125539200,7
11,5,8,10523520,7
11,5,9,3024000,7
11,7,2,530409600,7
11,7,5,247766400,7
11,7,7,96566400,7
11,7,9,19232640,7
11,7,10,5443200,7
11,9,3,945141120,7
11,9,11,9060480,7
11,11,4,1502582400,7
11,11,8,399047040,7
12,0,2,5040000,7
12,0,4,2217600,7
12,0,8,4636800,7
12,0,9,16329600,7
12,0,10,48585600,7
12,1,6,2217600,7
12,1,8,1449600,7
12,1,10,22780800,7
12,1,12,187228800,7
12,2,10,9475200,7
12,3,1,106243200,7
12,4,2,162610560,7
12,4,5,62520960,7
12,4,8,7647360,7
12,4,9,2298240,7
12,4,10,1503360,7
12,4,12,36581760,7
12,5,3,225590400,7
12,5,4,170294400,7
12,5,8,18345600,7
12,5,10,1814400,7
12,6,3,371088000,7
12,6,6,136080000,7
12,6,10,4579200,7
12,6,11,2851200,7
12,7,1,791683200,7
12,8,2,1017878400,7
12,8,4,696769920,7
12,8,8,139881600,7
12,8,9,68584320,7
12,8,10,26812800,7
12,9,6,578828160,7
12,9,8,237087360,7
12,9,10,55359360,7
12,9,11,19071360,7
12,9,12,8933760,7
12,10,7,597072000,7
12,10,10,104515200,7
12,11,1,2985091200,7
12,12,2,3566908800,7
12,12,5,2191305600,7
12,12,8,861033600,7
12,12,9,540328320,7
12,12,10,302198400,7
12,12,12,57974400,7
13,1,10,22861440,7
13,2,2,53496960,7
13,2,3,40406400,7
13,2,10,9279360,7
13,3,11,16571520,7
13,5,6,104906880,7
13,5,10,3749760,7
13,6,11,3991680,7
13,7,7,206190720,7
13,7,11,7413120,7
13,9,10,93902976,7
13,10,2,2559922560,7
13,10,3,2237535360,7
13,10,10,170087040,7
13,11,11,138030720,7
13,13,6,3084428160,7
13,13,10,712575360,7
14,0,2,8519040,7
14,0,3,6168960,7
14,0,5,2620800,7
14,0,9,17470080,7
14,0,10,51408000,7
14,0,11,133418880,7
14,2,1,83721600,7
14,2,6,14313600,7
14,2,9,2678400,7
14,2,11,34473600,7
14,3,0,195350400,7
14,3,12,58665600,7
14,4,0,351630720,7
14,4,8,20845440,7
14,4,9,8346240,7
14,5,0,586051200,7
14,5,8,46085760,7
14,6,0,920937600,7
14,6,2,734106240,7
14,6,7,164211840,7
14,6,8,92707200,7
14,6,10,17539200,7
14,6,11,6652800,7
14,8,3,1422288000,7
14,8,4,1176854400,7
14,8,5,926467200,7
14,8,9,166838400,7
14,8,11,31363200,7
14,8,12,13622400,7
14,9,4,1712269440,7
14,9,11,65197440,7
14,9,12,25280640,7
14,10,1,3555377280,7
14,10,4,2414263680,7
14,10,9,474180480,7
14,10,11,125297280,7
14,10,12,50682240,7
14,11,4,3314563200,7
14,11,8,1140048000,7
14,12,6,2986300800,7
14,12,9,1111017600,7
14,13,1,8065180800,7
14,13,7,3136924800,7
14,14,7,4212051840,7
14,14,11,919175040,7
15,3,0,241315200,7
15,3,12,56246400,7
15,4,0,434367360,7
15,4,1,388402560,7
15,5,0,723945600,7
15,5,1,654998400,7
15,5,4,377827200,7
15,5,6,194140800,7
15,6,0,1137628800,7
15,6,1,1039132800,7
15,7,1,1571011200,7
15,7,5,776092800,7
15,7,6,571420800,7
15,7,7,390633600,7
15,11,8,1536393600,7
15,11,12,164592000,7
15,13,2,9256982400,7
15,13,4,7364273280,7
15,13,8,3082012800,7
15,13,9,2193886080,7
15,13,10,1456560000,7
15,15,2,14852211840,7
15,15,3,13567305600,7
15,15,5,10496304000,7
15,15,9,4173379200,7
15,15,10,2937340800,7
15,15,11,1929916800,7
16,0,3,10177920,7
16,0,11,139708800,7
16,2,7,15523200,7
16,2,10,9648000,7
16,3,0,294940800,7
16,3,5,98409600,7
16,3,8,19958400,7
16,4,0,530893440,7
16,4,1,477267840,7
16,4,7,83744640,7
16,4,8,46327680,7
16,4,9,22135680,7
16,5,0,884822400,7
16,5,2,706070400,7
16,5,4,477475200,7
16,5,11,10032000,7
16,6,0,1390435200,7
16,6,1,1275523200,7
16,6,3,968653440,7
16,6,8,187367040,7
16,6,9,102729600,7
16,6,10,48470400,7
16,6,11,19958400,7
16,7,2,1728604800,7
16,7,4,1245363840,7
16,7,5,988041600,7
16,7,10,99446400,7
16,7,12,19958400,7
16,8,4,1871637120,7
16,8,5,1512470400,7
16,8,12,37699200,7
16,9,3,3174526080,7
16,10,4,3809116800,7
16,10,5,3171196800,7
16,10,10,560016000,7
16,10,12,144374400,7
16,11,5,4393046400,7
16,11,6,3561782400,7
16,11,11,513744000,7
16,13,6,6549379200,7
16,13,8,4021315200,7
16,13,10,1999152000,7
16,13,12,725328000,7
16,14,10,2850560640,7
16,15,3,16742459520,7
16,15,5,13115088000,7
16,16,3,20880167040,7
16,16,11,3734121600,7
17,0,4,9302400,7
17,0,5,6364800,7
17,0,12,332956800,7
17,1,7,7862400,7
17,1,10,23817600,7
17,2,8,11491200,7
17,3,0,357033600,7
17,3,8,28828800,7
17,3,11,15523200,7
17,4,0,642660480,7
17,4,1,580567680,7
17,4,4,336101760,7
17,5,0,1071100800,7
17,5,1,977961600,7
17,5,8,134870400,7
17,5,9,73180800,7
17,5,10,34473600,7
17,6,0,1683158400,7
17,6,1,1550102400,7
17,7,4,1544929920,7
17,7,6,946166400,7
17,7,11,69379200,7
17,7,12,31363200,7
17,8,4,2316885120,7
17,8,5,1893110400,7
17,8,12,61776000,7
17,9,4,3350424960,7
17,9,5,2778698880,7
17,9,7,1667998080,7
17,9,10,474641280,7
17,9,12,121207680,7
17,10,9,1233187200,7
17,11,5,5458492800,7
17,11,11,736560000,7
17,12,4,8585032320,7
17,12,8,3736252800,7
17,12,9,2708737920,7
17,13,10,2683267200,7
17,14,2,17661732480,7
17,14,3,16192990080,7
17,14,10,3792977280,7
17,15,1,23637398400,7
17,15,6,13864406400,7
17,15,9,7110633600,7
17,15,11,3631478400,7
17,16,4,23079646080,7
17,16,5,20427408000,7
17,16,12,3361564800,7
17,17,7,18715536000,7
17,17,10,9305020800,7
18,0,0,30602880,7
18,0,12,339292800,7
18,1,0,91808640,7
18,1,8,6921600,7
18,1,11,71533440,7
18,2,0,214220160,7
18,2,8,16329600,7
18,2,11,33010560,7
18,3,8,40360320,7
18,3,12,51131520,7
18,4,1,699785856,7
18,4,8,90013056,7
18,4,9,48456576,7
18,4,12,27789696,7
18,5,2,1046263680,7
18,5,10,52133760,7
18,6,1,1866775680,7
18,6,2,1675175040,7
18,6,9,204301440,7
18,6,10,109226880,7
18,6,11,51511680,7
18,7,0,3029685120,7
18,7,12,49230720,7
18,8,0,4376211840,7
18,8,5,2341722240,7
18,8,12,97511040,7
18,9,0,6126696576,7
18,9,3,4726947456,7
18,9,6,2756509056,7
18,9,8,1536022656,7
18,10,0,8354586240,7
18,10,5,4861280640,7
18,10,6,3969740160,7
18,10,8,2313144960,7
18,10,11,633029760,7
18,11,8,3364260480,7
18,11,12,581834880,7
18,12,8,4749333120,7
18,12,12,948689280,7
18,13,1,17861880960,7
18,14,11,3433136256,7
18,15,0,29654190720,7
18,15,12,3224327040,7
18,16,0,36631647360,7
18,16,12,4548424320,7
18,17,0,44772013440,7
18,17,5,31034471040,7
18,17,8,19211230080,7
18,18,0,54197700480,7
18,18,8,24202039680,7
18,18,11,11674270080,7
19,0,0,36432000,7
19,0,1,30602880,7
19,1,0,109296000,7
19,1,1,94723200,7
19,1,8,9244800,7
19,1,9,10281600,7
19,2,0,255024000,7
19,2,1,225878400,7
19,2,5,89923200,7
19,2,12,98524800,7
19,3,1,459043200,7
19,3,8,55036800,7
19,3,9,29750400,7
19,3,12,50371200,7
19,5,4,896618880,7
19,5,8,241503360,7
19,5,9,143095680,7
19,7,0,3606768000,7
19,7,5,1889251200,7
19,7,7,1101686400,7
19,7,8,769749120,7
19,7,9,498960000,7
19,8,0,5209776000,7
19,8,1,4889174400,7
19,9,0,7293686400,7
19,9,1,6876904320,7
19,9,8,1957461120,7
19,9,9,1362568320,7
19,10,0,9945936000,7
19,10,1,9415486080,7
19,10,8,2929772160,7
19,10,9,2099537280,7
19,11,1,12598185600,7
19,11,4,9463536000,7
19,11,8,4238908800,7
19,11,9,3115728000,7
19,13,2,19986595200,7
19,13,5,14490806400,7
19,13,8,8164944000,7
19,13,9,6256828800,7
19,13,10,4570012800,7
19,13,12,2029104000,7
19,15,0,35302608000,7
19,15,8,14403000960,7
19,15,9,11400842880,7
19,16,0,43609104000,7
19,16,1,41947804800,7
19,17,0,53300016000,7
19,17,1,51361833600,7
19,17,7,28364918400,7
19,17,8,23737096320,7
19,17,9,19279324800,7
19,18,0,64521072000,7
19,18,1,62276860800,7
19,18,4,51045552000,7
19,19,1,74844443520,7
19,19,8,37067829120,7
19,19,9,30740411520,7
19,19,12,14430683520,7
20,0,0,43056000,7
20,0,1,36432000,7
20,0,4,18057600,7
20,1,0,129168000,7
20,1,2,94723200,7
20,1,4,58988160,7
20,1,11,72777600,7
20,2,0,301392000,7
20,2,1,268272000,7
20,2,8,30464640,7
20,2,9,17827200,7
20,2,10,15811200,7
20,3,2,476265600,7
20,3,7,118742400,7
20,3,9,41374080,7
20,3,10,22838400,7
20,4,4,617247360,7
20,4,6,357091200,7
20,4,8,158981760,7
20,4,9,93260160,7
20,5,4,1084060800,7
20,5,8,313891200,7
20,5,10,107049600,7
20,6,3,2100470400,7
20,6,6,1126972800,7
20,6,10,214704000,7
20,6,11,113097600,7
20,7,0,4262544000,7
20,7,8,981210240,7
20,7,9,653443200,7
20,8,0,6157008000,7
20,8,1,5792688000,7
20,8,4,4137194880,7
20,9,0,8619811200,7
20,9,2,7529765760,7
20,9,4,5956191360,7
20,10,0,11754288000,7
20,10,1,11151504000,7
20,10,7,4770541440,7
20,10,8,3662870400,7
20,10,9,2674512000,7
20,10,10,1839657600,7
20,11,2,13924310400,7
20,11,9,3943013760,7
20,11,10,2792880000,7
20,12,4,15109776000,7
20,12,6,11257257600,7
20,12,8,7384083840,7
20,12,9,5634115200,7
20,13,3,21881059200,7
20,13,4,19758372480,7
20,13,8,10085443200,7
20,13,10,5824022400,7
20,14,6,19554883200,7
20,14,10,8070192000,7
20,15,0,41721264000,7
20,15,8,17690313600,7
20,15,9,14166403200,7
20,16,0,51538032000,7
20,16,1,49650192000,7
20,16,4,40271333760,7
20,17,0,62990928000,7
20,17,2,57805660800,7
20,17,4,49778064000,7
20,17,11,14496451200,7
20,18,0,76252176000,7
20,18,1,73701936000,7
20,18,8,36423273600,7
20,18,9,30187946880,7
20,18,10,24290294400,7
20,19,2,84576159360,7
20,19,7,52678200960,7
20,19,9,37784396160,7
20,19,10,30747024000,7
20,20,4,88562678400,7
20,20,6,72786902400,7
20,20,8,55412380800,7
20,20,9,46748822400,7
21,0,0,50544000,7
21,0,1,43056000,7
21,1,0,151632000,7
21,1,1,132912000,7
21,1,3,91808640,7
21,1,8,15930240,7
21,1,9,14428800,7
21,1,10,27619200,7
21,1,11,73699200,7
21,2,0,353808000,7
21,2,1,316368000,7
21,2,7,65116800,7
21,3,1,642096000,7
21,3,2,564336000,7
21,3,9,56142720,7
21,3,10,31593600,7
21,3,11,25545600,7
21,5,3,1544296320,7
21,5,6,807408000,7
21,5,10,146966400,7
21,5,11,77904000,7
21,6,2,2827440000,7
21,6,3,2495283840,7
21,6,6,1377129600,7
21,6,10,289699200,7
21,7,0,5003856000,7
21,7,2,4299696000,7
21,7,7,1698556800,7
21,7,8,1233571200,7
21,7,10,532425600,7
21,7,11,308246400,7
21,8,0,7227792000,7
21,8,1,6815952000,7
21,9,0,10118908800,7
21,9,1,9583516800,7
21,9,3,8044755840,7
21,9,8,3055386240,7
21,9,9,2213101440,7
21,9,10,1508400000,7
21,9,11,955785600,7
21,10,0,13798512000,7
21,10,1,13117104000,7
21,11,1,17546256000,7
21,11,2,16419312000,7
21,11,9,4926096000,7
21,11,10,3557059200,7
21,11,11,2421475200,7
21,13,3,25867900800,7
21,13,6,17979292800,7
21,13,10,7322313600,7
21,13,11,5268009600,7
21,14,11,7429161600,7
21,15,0,48977136000,7
21,15,2,44717616000,7
21,15,7,25787894400,7
21,15,8,21514849920,7
21,15,10,13609814400,7
21,15,11,10219824000,7
21,16,0,60501168000,7
21,16,1,58367088000,7
21,17,0,73945872000,7
21,17,1,71456112000,7
21,17,3,63876297600,7
21,17,8,35160048000,7
21,17,9,29106138240,7
21,17,10,23386953600,7
21,17,11,18163094400,7
21,18,0,89513424000,7
21,18,1,86630544000,7
21,18,7,51406588800,7
21,19,1,104100796800,7
21,19,2,99576892800,7
21,19,9,45986451840,7
21,19,10,37782864000,7
21,19,11,30145737600,7
21,21,3,133520365440,7
21,21,6,104128329600,7
21,21,10,58088419200,7
21,21,11,47377411200,7
22,0,1,50544000,7
22,0,5,19958400,7
22,1,2,132912000,7
22,1,3,109296000,7
22,1,4,86244480,7
22,1,10,29462400,7
22,1,12,191721600,7
22,2,4,217134720,7
22,2,6,120700800,7
22,2,11,37737600,7
22,2,12,97257600,7
22,3,0,825552000,7
22,3,12,53020800,7
22,4,0,1485993600,7
22,4,2,1223913600,7
22,4,5,706896000,7
22,4,8,261475200,7
22,4,9,163658880,7
22,4,10,94262400,7
22,5,0,2476656000,7
22,5,8,506083200,7
22,6,0,3891888000,7
22,6,2,3319056000,7
22,6,7,1264636800,7
22,6,8,908496000,7
22,6,10,382838400,7
22,6,11,219542400,7
22,8,1,7969104000,7
22,8,4,5840392320,7
22,8,5,4975555200,7
22,8,6,4095100800,7
22,8,12,427996800,7
22,9,2,10415433600,7
22,9,10,1925078400,7
22,10,11,2017296000,7
22,11,4,15906718080,7
22,11,8,7908432000,7
22,12,5,18723484800,7
22,12,9,8610779520,7
22,13,1,34656336000,7
22,14,7,23858755200,7
22,14,11,9333744000,7
22,16,1,68183856000,7
22,16,5,50867395200,7
22,17,2,79660464000,7
22,17,4,69351131520,7
22,17,5,63110140800,7
22,17,10,28607817600,7
22,17,12,17051529600,7
22,18,4,84751989120,7
22,18,6,69539356800,7
22,18,11,29090793600,7
22,18,12,22410748800,7
22,19,0,125318793600,7
22,19,12,28974844800,7
22,20,0,149189040000,7
22,20,2,139085232000,7
22,20,5,113343158400,7
22,20,8,79904515200,7
22,20,9,68385859200,7
22,20,10,57196540800,7
22,21,0,176314320000,7
22,21,8,96848784000,7
22,21,9,83462244480,7
22,22,0,206977680000,7
22,22,2,193967280000,7
22,22,7,131711932800,7
22,22,8,116375472000,7
22,22,10,85756233600,7
22,22,11,71229513600,7
23,1,3,129168000,7
23,1,4,102960000,7
23,1,5,78503040,7
23,1,11,76429440,7
23,1,12,192931200,7
23,3,0,957640320,7
23,3,5,435726720,7
23,3,12,56315520,7
23,4,0,1723752576,7
23,4,1,1591664256,7
23,5,0,2872920960,7
23,5,1,2674788480,7
23,5,4,1825130880,7
23,5,6,1181854080,7
23,6,0,4514590080,7
23,6,1,4231543680,7
23,7,1,6382696320,7
23,7,4,4621196160,7
23,7,5,3913902720,7
23,7,7,2510766720,7
23,7,12,315342720,7
23,9,4,9852552576,7
23,9,5,8538235776,7
23,9,7,5835424896,7
23,9,12,1006701696,7
23,11,5,16453134720,7
23,11,8,9546526080,7
23,11,12,2634583680,7
23,13,2,38105458560,7
23,13,4,32370387840,7
23,13,8,17923167360,7
23,13,9,14407943040,7
23,13,10,11173887360,7
23,15,3,57065523840,7
23,15,4,52578714240,7
23,15,5,47569173120,7
23,15,9,25554752640,7
23,15,11,15774618240,7
23,15,12,11699130240,7
23,17,4,81066026880,7
23,17,5,74024807040,7
23,17,12,21182624640,7
23,18,4,99033298560,7
23,18,5,90796682880,7
23,18,12,27717655680,7
23,19,0,145369800576,7
23,19,5,110279995776,7
23,19,12,35696301696,7
23,20,0,173059286400,7
23,20,1,168285237120,7
23,21,0,204524611200,7
23,21,1,199099555200,7
23,21,4,171129087360,7
23,22,0,240094108800,7
23,22,1,233961436800,7
23,23,1,273210537600,7
23,23,4,237377796480,7
23,23,5,221105808000,7
23,23,6,203205340800,7
23,23,12,86315644800,7
24,0,7,16410240,7
24,1,3,151632000,7
24,2,4,305136000,7
24,2,5,239184000,7
24,2,7,126403200,7
24,2,10,37411200,7
24,2,12,99273600,7
24,3,0,1104969600,7
24,3,6,395452800,7
24,3,8,195350400,7
24,4,0,1988945280,7
24,4,1,1841616000,7
24,4,3,1453334400,7
24,4,8,406896000,7
24,4,9,267926400,7
24,4,11,95875200,7
24,5,0,3314908800,7
24,5,2,2817037440,7
24,5,4,2141009280,7
24,6,0,5209142400,7
24,6,1,4893436800,7
24,6,3,4017859200,7
24,6,8,1372694400,7
24,6,9,963446400,7
24,6,10,634608000,7
24,6,11,388713600,7
24,7,2,6820329600,7
24,7,10,1125648000,7
24,7,11,716918400,7
24,8,4,8023132800,7
24,8,5,6919401600,7
24,8,12,766972800,7
24,10,10,4611369600,7
24,11,3,23988182400,7
24,13,6,29751638400,7
24,13,8,21348700800,7
24,13,10,13592649600,7
24,13,11,10260662400,7
24,13,12,7405948800,7
24,14,10,18505342080,7
24,15,4,61149329280,7
24,15,12,14515770240,7
24,16,7,54807392640,7
24,17,3,101231233920,7
24,18,4,115050614400,7
24,18,5,105802876800,7
24,18,7,85117334400,7
24,18,10,52895203200,7
24,18,12,33926428800,7
24,19,0,167734385280,7
24,19,6,116731382400,7
24,19,8,91568400000,7
24,20,0,199683792000,7
24,20,1,194358890880,7
24,20,3,177834476160,7
24,20,8,111794578560,7
24,20,9,96849406080,7
24,20,11,68164778880,7
24,21,0,235989936000,7
24,21,2,221601018240,7
24,21,4,198642153600,7
24,22,0,277031664000,7
24,22,1,270191376000,7
24,22,3,248838376320,7
24,22,8,162191137920,7
24,22,9,142204809600,7
24,22,10,122400662400,7
24,22,11,103235184000,7
24,23,2,304864560000,7
24,23,10,147361852800,7
24,23,11,125204400000,7
24,24,4,321251414400,7
24,24,5,300682039680,7
24,24,12,126219254400,7
25,1,4,143544960,7
25,1,5,111945600,7
25,1,10,38505600,7
25,1,12,196214400,7
25,2,9,67939200,7
25,3,0,1268668800,7
25,3,5,612144000,7
25,3,6,472464000,7
25,3,8,241315200,7
25,3,11,64195200,7
25,4,0,2283603840,7
25,4,1,2119904640,7
25,4,8,498960000,7
25,4,9,335664000,7
25,5,0,3806006400,7
25,5,1,3560457600,7
25,5,7,1288103040,7
25,5,8,944361600,7
25,5,9,654998400,7
25,5,10,426384000,7
25,6,0,5980867200,7
25,6,1,5630083200,7
25,6,7,2211753600,7
25,7,11,917136000,7
25,9,10,3702464640,7
25,10,8,9589104000,7
25,11,6,19492041600,7
25,11,11,6077558400,7
25,13,7,29986992000,7
25,13,10,16386652800,7
25,14,2,64635849600,7
25,14,3,60632208000,7
25,14,10,22233536640,7
25,15,1,84977424000,7
25,15,4,70729027200,7
25,15,9,36287395200,7
25,15,11,23356252800,7
25,15,12,17817344640,7
25,17,4,108889891200,7
25,17,5,100048387200,7
25,17,10,49638556800,7
25,17,12,31675478400,7
25,18,9,74864522880,7
25,19,0,192583923840,7
25,19,5,148781082240,7
25,19,6,135656000640,7
25,19,8,107352604800,7
25,19,11,65203712640,7
25,20,0,229266576000,7
25,20,1,223350019200,7
25,20,8,130936444800,7
25,20,9,114047337600,7
25,21,0,270951408000,7
25,21,1,264228048000,7
25,21,7,177550531200,7
25,21,8,158239267200,7
25,21,9,138653343360,7
25,21,10,119257488000,7
25,22,0,318073392000,7
